Num,Filename,Kor
35019,NIA_SL_SEN1567_REAL18_F.mp4,보건소 곳 다음 도착 내리다
35020,NIA_SL_SEN0657_REAL18_F.mp4,공항 곳 가다
35022,NIA_SL_SEN0483_REAL18_F.mp4,카드 교환하다
35023,NIA_SL_SEN1030_REAL18_F.mp4,회의실 무엇
35024,NIA_SL_SEN1253_REAL18_F.mp4,맥도날드 보다 다음 곳 차내리다
35025,NIA_SL_SEN0683_REAL18_F.mp4,샛길 저기 가다
35027,NIA_SL_SEN0688_REAL18_F.mp4,샛길 가다
35028,NIA_SL_SEN0594_REAL18_F.mp4,손바닥찍다 내리다
35029,NIA_SL_SEN0702_REAL18_F.mp4,학교 저기 가다
35030,NIA_SL_SEN0461_REAL18_F.mp4,물품보관 고장
35032,NIA_SL_SEN0383_REAL18_F.mp4,트렁크열다 물건 나르다
35033,NIA_SL_SEN0432_REAL18_F.mp4,여기 차내리다 맞다
35034,NIA_SL_SEN1835_REAL18_F.mp4,우회전 맞다
35035,NIA_SL_SEN0333_REAL18_F.mp4,첫차 시간
35037,NIA_SL_SEN0462_REAL18_F.mp4,물품보관 안되다
35038,NIA_SL_SEN1149_REAL18_F.mp4,카드 불량 안되다
35039,NIA_SL_SEN1612_REAL18_F.mp4,신호등 다음 내리다
35040,NIA_SL_SEN0048_REAL18_F.mp4,택시 돈 되다
35042,NIA_SL_SEN0495_REAL18_F.mp4,카드 단말기터치 다시 해보다
35043,NIA_SL_SEN1296_REAL18_F.mp4,이마트 곳 저기 다음 도착 차내리다
35044,NIA_SL_SEN0591_REAL18_F.mp4,손바닥찍다 가다
35045,NIA_SL_SEN0823_REAL18_F.mp4,건너다 내리다
35047,NIA_SL_SEN0183_REAL18_F.mp4,실수하다
35048,NIA_SL_SEN0958_REAL18_F.mp4,청음회관 차내리다
35049,NIA_SL_SEN0808_REAL18_F.mp4,기차 곳 내리다 맞다
35050,NIA_SL_SEN1907_REAL18_F.mp4,유턴 맞다
35052,NIA_SL_SEN0034_REAL18_F.mp4,오천원
35053,NIA_SL_SEN1455_REAL18_F.mp4,종로 곳 가다 곳 방법
35054,NIA_SL_SEN1926_REAL18_F.mp4,차밀리다 시간 괜찮다
35055,NIA_SL_SEN1646_REAL18_F.mp4,군청 곳 다음 도착 내리다
35057,NIA_SL_SEN1183_REAL18_F.mp4,공항 버스 보다 전 곳 차내리다
35058,NIA_SL_SEN0656_REAL18_F.mp4,공항 목적 가다
35059,NIA_SL_SEN1527_REAL18_F.mp4,119 곳 저기 다음 도착 내리다
35060,NIA_SL_SEN1503_REAL18_F.mp4,샛길 다음 내리다
35062,NIA_SL_SEN0093_REAL18_F.mp4,도착 곳 국립박물관
35063,NIA_SL_SEN1204_REAL18_F.mp4,버스 전 곳 보다 차내리다
35064,NIA_SL_SEN0587_REAL18_F.mp4,응급실 도착
35065,NIA_SL_SEN0223_REAL18_F.mp4,지하철 철로 물건 떨어지다
35067,NIA_SL_SEN0469_REAL18_F.mp4,물품보관 문안열리다 잘 안되다
35068,NIA_SL_SEN0700_REAL18_F.mp4,아파트 문 가다
35069,NIA_SL_SEN0239_REAL18_F.mp4,국립박물관 가다 목적 지하철 번호
35070,NIA_SL_SEN1673_REAL18_F.mp4,버스 곳 다음 내리다
35072,NIA_SL_SEN0963_REAL18_F.mp4,천안아산역 가다
35073,NIA_SL_SEN0116_REAL18_F.mp4,1호 곳 무엇
35074,NIA_SL_SEN0394_REAL18_F.mp4,도착 알려받다
35075,NIA_SL_SEN1034_REAL18_F.mp4,돈얼마
35077,NIA_SL_SEN0429_REAL18_F.mp4,여기 차내리다 맞다
35078,NIA_SL_SEN0501_REAL18_F.mp4,유리 내리다
35079,NIA_SL_SEN1603_REAL18_F.mp4,편지 저기 곳 다음 내리다
35080,NIA_SL_SEN1345_REAL18_F.mp4,서울대학교 곳 목적 가다 방법
35082,NIA_SL_SEN0799_REAL18_F.mp4,지금 차내리다 맞다
35083,NIA_SL_SEN1401_REAL18_F.mp4,여의도 가다 방법
35084,NIA_SL_SEN1327_REAL18_F.mp4,3 가다 무엇 방법
35085,NIA_SL_SEN1915_REAL18_F.mp4,유턴 맞다
35087,NIA_SL_SEN1821_REAL18_F.mp4,카드 찾다 실종
35088,NIA_SL_SEN0804_REAL18_F.mp4,기차 곳 내리다 맞다
35089,NIA_SL_SEN1668_REAL18_F.mp4,샛길 저기 다음 도착 내리다
35090,NIA_SL_SEN0709_REAL18_F.mp4,샛길 저기 곳
35092,NIA_SL_SEN1334_REAL18_F.mp4,3 목적 길 방법
35093,NIA_SL_SEN1496_REAL18_F.mp4,병원 저기 다음 곳
35094,NIA_SL_SEN0377_REAL18_F.mp4,도착 1시간 전
35095,NIA_SL_SEN0339_REAL18_F.mp4,누구
35097,NIA_SL_SEN0166_REAL18_F.mp4,지하철 지하위 곳곳
35098,NIA_SL_SEN1828_REAL18_F.mp4,우회전 맞다
35099,NIA_SL_SEN1982_REAL18_F.mp4,빨리 접근 되다
35100,NIA_SL_SEN1089_REAL18_F.mp4,카드 불량 안되다
35102,NIA_SL_SEN1287_REAL18_F.mp4,열쇠 실종 잃어버리다
35103,NIA_SL_SEN0404_REAL18_F.mp4,내리다 곳 알려주다
35104,NIA_SL_SEN1622_REAL18_F.mp4,터널 다음 내리다
35105,NIA_SL_SEN0198_REAL18_F.mp4,필요
35107,NIA_SL_SEN1252_REAL18_F.mp4,맥도날드 보다 다음 곳 내리다
35108,NIA_SL_SEN1000_REAL18_F.mp4,약 무엇
35109,NIA_SL_SEN0297_REAL18_F.mp4,연착 확인증 필요
35110,NIA_SL_SEN1499_REAL18_F.mp4,병원 저기 다음 도착 차내리다
35112,NIA_SL_SEN0795_REAL18_F.mp4,지금 차내리다 맞다
35113,NIA_SL_SEN0577_REAL18_F.mp4,나사렛 도착
35114,NIA_SL_SEN0224_REAL18_F.mp4,신호등 다음 차내리다
35115,NIA_SL_SEN1592_REAL18_F.mp4,경찰 저기 곳 다음 내리다
35117,NIA_SL_SEN0679_REAL18_F.mp4,나사렛 가다 내리다
35118,NIA_SL_SEN0109_REAL18_F.mp4,가능
35119,NIA_SL_SEN1699_REAL18_F.mp4,사거리 다음 도착 차내리다
35120,NIA_SL_SEN0396_REAL18_F.mp4,도착 시간 알려주다
35122,NIA_SL_SEN0602_REAL18_F.mp4,서울역 내리다 가다
35123,NIA_SL_SEN0568_REAL18_F.mp4,카드 되다
35124,NIA_SL_SEN1481_REAL18_F.mp4,군청 곳 다음 내리다
35125,NIA_SL_SEN0596_REAL18_F.mp4,손바닥찍다 차내리다
35127,NIA_SL_SEN0880_REAL18_F.mp4,서울농아인협회 내리다 오케이
35128,NIA_SL_SEN1425_REAL18_F.mp4,이화여대 가다 목적 방법 무엇
35129,NIA_SL_SEN0617_REAL18_F.mp4,고속터미널 곳 가다
35130,NIA_SL_SEN1001_REAL18_F.mp4,약 곳
35132,NIA_SL_SEN0631_REAL18_F.mp4,명동 가다
35133,NIA_SL_SEN1090_REAL18_F.mp4,카드 고장 안되다
35134,NIA_SL_SEN1135_REAL18_F.mp4,자판기 안되다 죽다
35135,NIA_SL_SEN0991_REAL18_F.mp4,청음회관 내리다 오케이
35137,NIA_SL_SEN0358_REAL18_F.mp4,여기 맞다
35138,NIA_SL_SEN0426_REAL18_F.mp4,여기 내리다 맞다
35139,NIA_SL_SEN1648_REAL18_F.mp4,군청 곳 다음 도착 차내리다
35140,NIA_SL_SEN1972_REAL18_F.mp4,노트북 실종
35142,NIA_SL_SEN1041_REAL18_F.mp4,안내소 곳 무엇
35143,NIA_SL_SEN1340_REAL18_F.mp4,3 가다 길 무엇
35144,NIA_SL_SEN0242_REAL18_F.mp4,지하철 계단 곳 12
35145,NIA_SL_SEN0481_REAL18_F.mp4,카드 다르다 또 없다
35147,NIA_SL_SEN0917_REAL18_F.mp4,따뜻하다 켜다
35148,NIA_SL_SEN1707_REAL18_F.mp4,대로 다음 도착 내리다
35149,NIA_SL_SEN1280_REAL18_F.mp4,백화점 곳 다음 보다 차내리다
35150,NIA_SL_SEN0685_REAL18_F.mp4,샛길 곳
35152,NIA_SL_SEN0944_REAL18_F.mp4,서대문농아인복지관 가다
35153,NIA_SL_SEN1884_REAL18_F.mp4,아이 실종 잃어버리다
35154,NIA_SL_SEN1408_REAL18_F.mp4,영등포 길 찾다 무엇 방법
35155,NIA_SL_SEN1058_REAL18_F.mp4,자판기 고장
35157,NIA_SL_SEN1094_REAL18_F.mp4,카드 사용 잘 안되다
35158,NIA_SL_SEN0265_REAL18_F.mp4,도착 가능 몇분
35159,NIA_SL_SEN0998_REAL18_F.mp4,엘리베이터 무엇 곳
35160,NIA_SL_SEN1045_REAL18_F.mp4,아니다
35162,NIA_SL_SEN1225_REAL18_F.mp4,스타벅스 전 곳 도착 내리다
35163,NIA_SL_SEN1300_REAL18_F.mp4,이마트 다음 곳 내리다
35164,NIA_SL_SEN0611_REAL18_F.mp4,고속터미널 내리다 가다
35165,NIA_SL_SEN0327_REAL18_F.mp4,지하철 곳 편의점 있다
35167,NIA_SL_SEN0756_REAL18_F.mp4,버스 곳 내리다 맞다
35168,NIA_SL_SEN1006_REAL18_F.mp4,은행 무엇 길
35169,NIA_SL_SEN1302_REAL18_F.mp4,이마트 다음 곳 차내리다
35170,NIA_SL_SEN1082_REAL18_F.mp4,단말기터치 불량 잘 안되다
35172,NIA_SL_SEN1887_REAL18_F.mp4,지갑 잃어버리다 실종
35173,NIA_SL_SEN0853_REAL18_F.mp4,나사렛 차내리다 오케이
35174,NIA_SL_SEN1747_REAL18_F.mp4,은행 저기 곳 다음 도착 내리다
35175,NIA_SL_SEN0830_REAL18_F.mp4,건너다 차내리다 오케이
35177,NIA_SL_SEN0784_REAL18_F.mp4,여기 내리다 맞다
35178,NIA_SL_SEN0545_REAL18_F.mp4,올리다
35179,NIA_SL_SEN0019_REAL18_F.mp4,나
35180,NIA_SL_SEN1167_REAL18_F.mp4,공항 버스 곳 전 보다 도착 차내리다
35182,NIA_SL_SEN1625_REAL18_F.mp4,터널 다음 곳
35183,NIA_SL_SEN1552_REAL18_F.mp4,육교 곳 다음 내리다
35184,NIA_SL_SEN1274_REAL18_F.mp4,백화점 다음 곳 저기 도착 내리다
35185,NIA_SL_SEN0946_REAL18_F.mp4,서대문농아인복지관 내리다
35187,NIA_SL_SEN0301_REAL18_F.mp4,저기 쓰러지다 119 전화걸다 가능
35188,NIA_SL_SEN1911_REAL18_F.mp4,유턴 맞다
35189,NIA_SL_SEN1337_REAL18_F.mp4,3 찾다 길 방법
35190,NIA_SL_SEN0263_REAL18_F.mp4,지금 내리다
35192,NIA_SL_SEN0036_REAL18_F.mp4,만원
35193,NIA_SL_SEN0201_REAL18_F.mp4,역무원 부르다
35194,NIA_SL_SEN1765_REAL18_F.mp4,편지 저기 곳 다음 차내리다
35195,NIA_SL_SEN0666_REAL18_F.mp4,지름길 목적 가다
35197,NIA_SL_SEN1734_REAL18_F.mp4,언덕 저기 곳 다음 차내리다
35198,NIA_SL_SEN0252_REAL18_F.mp4,다음 몇분
35199,NIA_SL_SEN1417_REAL18_F.mp4,영등포 곳 찾다 가다 방법
35200,NIA_SL_SEN1243_REAL18_F.mp4,택시 전 저기 곳 도착 내리다
35202,NIA_SL_SEN0504_REAL18_F.mp4,차 내리다
35203,NIA_SL_SEN0024_REAL18_F.mp4,그남자 맞다
35204,NIA_SL_SEN1474_REAL18_F.mp4,지하철 곳 다음 차내리다
35205,NIA_SL_SEN0746_REAL18_F.mp4,기차 곳 내리다 맞다
35207,NIA_SL_SEN1975_REAL18_F.mp4,노트북 사라지다 실종
35208,NIA_SL_SEN0456_REAL18_F.mp4,화장실 무엇 곳
35209,NIA_SL_SEN1595_REAL18_F.mp4,경찰 저기 곳 다음 차내리다
35210,NIA_SL_SEN1834_REAL18_F.mp4,우회전 맞다
35212,NIA_SL_SEN0103_REAL18_F.mp4,지하철 곳 12
35213,NIA_SL_SEN1163_REAL18_F.mp4,에어컨 고장 잘 안되다
35214,NIA_SL_SEN0342_REAL18_F.mp4,지하철 몇호
35215,NIA_SL_SEN0881_REAL18_F.mp4,서울농아인협회 내리다 오케이
35217,NIA_SL_SEN1723_REAL18_F.mp4,보건소 곳 다음 차내리다
35218,NIA_SL_SEN1264_REAL18_F.mp4,맥도날드 보다 다음 저기 곳 차내리다
35219,NIA_SL_SEN1844_REAL18_F.mp4,좌회전 맞다
35220,NIA_SL_SEN0642_REAL18_F.mp4,손바닥찍다 내리다 가다
35222,NIA_SL_SEN1816_REAL18_F.mp4,지갑 실종 잃어버리다
35223,NIA_SL_SEN1177_REAL18_F.mp4,공항 버스 보다 곳 전 내리다
35224,NIA_SL_SEN0108_REAL18_F.mp4,지하철 곳 명동 맞다
35225,NIA_SL_SEN1504_REAL18_F.mp4,샛길 다음 차내리다
35227,NIA_SL_SEN0897_REAL18_F.mp4,에어컨
35228,NIA_SL_SEN1506_REAL18_F.mp4,샛길 저기 다음 곳
35229,NIA_SL_SEN0006_REAL18_F.mp4,여기
35230,NIA_SL_SEN1515_REAL18_F.mp4,버스 곳 다음 차내리다
35232,NIA_SL_SEN1185_REAL18_F.mp4,공항 버스 보다 곳 전 도착 내리다
35233,NIA_SL_SEN0338_REAL18_F.mp4,곳곳
35234,NIA_SL_SEN1458_REAL18_F.mp4,종로 목적 가다 길 방법
35235,NIA_SL_SEN0454_REAL18_F.mp4,화장실 무엇
35237,NIA_SL_SEN2000_REAL18_F.mp4,수고
35238,NIA_SL_SEN0535_REAL18_F.mp4,영수증 주세요
35239,NIA_SL_SEN0385_REAL18_F.mp4,지하철 곳 안내하다
35240,NIA_SL_SEN1823_REAL18_F.mp4,카드 잃어버리다 실종
35242,NIA_SL_SEN1793_REAL18_F.mp4,열쇠 잃어버리다
35243,NIA_SL_SEN0509_REAL18_F.mp4,차 올리다
35244,NIA_SL_SEN1846_REAL18_F.mp4,좌회전 확인 맞다
35245,NIA_SL_SEN0112_REAL18_F.mp4,안되다
35247,NIA_SL_SEN1049_REAL18_F.mp4,계단 곳 무엇
35248,NIA_SL_SEN0616_REAL18_F.mp4,고속터미널 목적 가다
35249,NIA_SL_SEN1944_REAL18_F.mp4,카드 가능
35250,NIA_SL_SEN0139_REAL18_F.mp4,약 가깝다
35252,NIA_SL_SEN1189_REAL18_F.mp4,버스 전 곳 저기 내리다
35253,NIA_SL_SEN0105_REAL18_F.mp4,1호 맞다
35254,NIA_SL_SEN1043_REAL18_F.mp4,안내소 무엇 곳
35255,NIA_SL_SEN0730_REAL18_F.mp4,저기 맞다
35257,NIA_SL_SEN0687_REAL18_F.mp4,샛길 가다
35258,NIA_SL_SEN0770_REAL18_F.mp4,시청
35259,NIA_SL_SEN1386_REAL18_F.mp4,여의도 목적 방법
35260,NIA_SL_SEN1116_REAL18_F.mp4,엘리베이터 잘 안되다 사용 불가능
35262,NIA_SL_SEN0783_REAL18_F.mp4,여기 내리다 맞다
35263,NIA_SL_SEN1002_REAL18_F.mp4,약 곳 무엇
35264,NIA_SL_SEN1182_REAL18_F.mp4,공항 버스 보다 전 곳 내리다
35265,NIA_SL_SEN0182_REAL18_F.mp4,도움받다 가능
35267,NIA_SL_SEN1628_REAL18_F.mp4,터널 다음 도착 차내리다
35268,NIA_SL_SEN0496_REAL18_F.mp4,차 트렁크열다
35269,NIA_SL_SEN0391_REAL18_F.mp4,5호 갈아타다 안내하다 도와주다
35270,NIA_SL_SEN1413_REAL18_F.mp4,영등포 곳 찾다 길 방법
35272,NIA_SL_SEN0513_REAL18_F.mp4,춥다 끄다
35273,NIA_SL_SEN0997_REAL18_F.mp4,엘리베이터 곳곳
35274,NIA_SL_SEN1694_REAL18_F.mp4,사거리 다음 차내리다
35275,NIA_SL_SEN1923_REAL18_F.mp4,차밀리다
35277,NIA_SL_SEN0337_REAL18_F.mp4,이름 무엇
35278,NIA_SL_SEN0473_REAL18_F.mp4,지갑 실종 없다
35279,NIA_SL_SEN0665_REAL18_F.mp4,지름길 도착 가다
35280,NIA_SL_SEN1098_REAL18_F.mp4,에어컨 사용 불가능 고장
35282,NIA_SL_SEN1019_REAL18_F.mp4,편의점 곳
35283,NIA_SL_SEN0493_REAL18_F.mp4,카드 단말기터치 다시
35284,NIA_SL_SEN1964_REAL18_F.mp4,반지 실종
35285,NIA_SL_SEN1808_REAL18_F.mp4,우산 실종 잃어버리다
35287,NIA_SL_SEN0936_REAL18_F.mp4,서울농아인협회 내리다
35288,NIA_SL_SEN0884_REAL18_F.mp4,서대문농아인복지관 내리다
35289,NIA_SL_SEN0816_REAL18_F.mp4,버스 곳 차내리다 맞다
35290,NIA_SL_SEN1931_REAL18_F.mp4,돈
35292,NIA_SL_SEN1583_REAL18_F.mp4,은행 저기 곳 다음 내리다
35293,NIA_SL_SEN1198_REAL18_F.mp4,버스 곳 전 보다 내리다
35294,NIA_SL_SEN1631_REAL18_F.mp4,지하철 곳 다음 내리다
35295,NIA_SL_SEN0296_REAL18_F.mp4,지하철 문 틈 이어폰 떨어지다
35297,NIA_SL_SEN1969_REAL18_F.mp4,반지 실종 잃어버리다
35298,NIA_SL_SEN0403_REAL18_F.mp4,내리다 곳 알려받다
35299,NIA_SL_SEN0306_REAL18_F.mp4,교통카드 충전 되다
35300,NIA_SL_SEN1609_REAL18_F.mp4,편지 저기 곳 다음 도착 차내리다
35302,NIA_SL_SEN1762_REAL18_F.mp4,편지 저기 곳 다음 내리다
35303,NIA_SL_SEN0369_REAL18_F.mp4,1호 갈아타다
35304,NIA_SL_SEN0791_REAL18_F.mp4,지금 맞다
35305,NIA_SL_SEN1985_REAL18_F.mp4,접근 도착 되다
35307,NIA_SL_SEN0231_REAL18_F.mp4,신호등 횡단보도 건너다
35308,NIA_SL_SEN0732_REAL18_F.mp4,저기 내리다 맞다
35309,NIA_SL_SEN0645_REAL18_F.mp4,손바닥찍다 도착 가다
35310,NIA_SL_SEN1150_REAL18_F.mp4,카드 고장 안되다
35312,NIA_SL_SEN1541_REAL18_F.mp4,대로 다음 내리다
35313,NIA_SL_SEN0311_REAL18_F.mp4,미리 카드
35314,NIA_SL_SEN1338_REAL18_F.mp4,3 곳 길 무엇
35315,NIA_SL_SEN0614_REAL18_F.mp4,고속터미널 차내리다 가다
35317,NIA_SL_SEN1195_REAL18_F.mp4,버스 전 곳 저기 도착 차내리다
35318,NIA_SL_SEN1954_REAL18_F.mp4,시계 잃어버리다
35319,NIA_SL_SEN1388_REAL18_F.mp4,여의도 찾다 방법
35320,NIA_SL_SEN1857_REAL18_F.mp4,우산 실종
35322,NIA_SL_SEN1469_REAL18_F.mp4,터널 다음 도착 차내리다
35323,NIA_SL_SEN1254_REAL18_F.mp4,맥도날드 보다 다음 곳 차내리다
35324,NIA_SL_SEN0911_REAL18_F.mp4,에어컨
35325,NIA_SL_SEN1332_REAL18_F.mp4,3 찾다 곳 방법
35327,NIA_SL_SEN1061_REAL18_F.mp4,자판기 사용 안되다
35328,NIA_SL_SEN1799_REAL18_F.mp4,열쇠 잃어버리다 실종
35329,NIA_SL_SEN0613_REAL18_F.mp4,고속터미널 차내리다 가다
35330,NIA_SL_SEN0857_REAL18_F.mp4,차 뒤 엉덩이 들어올리다
35332,NIA_SL_SEN1693_REAL18_F.mp4,사거리 다음 차내리다
35333,NIA_SL_SEN1890_REAL18_F.mp4,안경 사라지다 실종
35334,NIA_SL_SEN1111_REAL18_F.mp4,난방 잘 안되다 사용 불가능
35335,NIA_SL_SEN0340_REAL18_F.mp4,어떻게
35337,NIA_SL_SEN0580_REAL18_F.mp4,나사렛 가다
35338,NIA_SL_SEN0119_REAL18_F.mp4,내리다
35339,NIA_SL_SEN1651_REAL18_F.mp4,병원 다음 여기
35340,NIA_SL_SEN1745_REAL18_F.mp4,은행 저기 곳 다음 차내리다
35342,NIA_SL_SEN1708_REAL18_F.mp4,대로 다음 도착 차내리다
35343,NIA_SL_SEN1935_REAL18_F.mp4,돈
35344,NIA_SL_SEN0295_REAL18_F.mp4,지하철 문 틈 핸드폰 떨어지다
35345,NIA_SL_SEN1008_REAL18_F.mp4,은행 길 곳
35347,NIA_SL_SEN0840_REAL18_F.mp4,시청 내리다 오케이
35348,NIA_SL_SEN1702_REAL18_F.mp4,대로 다음 내리다
35349,NIA_SL_SEN1970_REAL18_F.mp4,노트북 잃어버리다
35350,NIA_SL_SEN0118_REAL18_F.mp4,신분당 곳 무엇
35352,NIA_SL_SEN0051_REAL18_F.mp4,어린이교통카드
35353,NIA_SL_SEN1289_REAL18_F.mp4,이마트 곳 저기 다음 내리다
35354,NIA_SL_SEN1605_REAL18_F.mp4,편지 저기 곳 다음 차내리다
35355,NIA_SL_SEN0734_REAL18_F.mp4,저기 차내리다 맞다
35357,NIA_SL_SEN0017_REAL18_F.mp4,약속 늦다
35358,NIA_SL_SEN1611_REAL18_F.mp4,신호등 다음 내리다
35359,NIA_SL_SEN0441_REAL18_F.mp4,신호등 전 도착 차내리다
35360,NIA_SL_SEN1666_REAL18_F.mp4,샛길 저기 다음 곳
35362,NIA_SL_SEN1073_REAL18_F.mp4,공기청정기 사용 불가능 불량
35363,NIA_SL_SEN1428_REAL18_F.mp4,이화여대 길 목적 무엇 방법
35364,NIA_SL_SEN1087_REAL18_F.mp4,카드 사용 안되다 고장
35365,NIA_SL_SEN1170_REAL18_F.mp4,공항 버스 전 곳 보다 도착 내리다
35367,NIA_SL_SEN0959_REAL18_F.mp4,청음회관 도착
35368,NIA_SL_SEN1841_REAL18_F.mp4,좌회전 맞다
35369,NIA_SL_SEN0630_REAL18_F.mp4,지름길 가다 차내리다
35370,NIA_SL_SEN1543_REAL18_F.mp4,대로 다음 차내리다
35372,NIA_SL_SEN1978_REAL18_F.mp4,화나다
35373,NIA_SL_SEN0919_REAL18_F.mp4,난방 켜다
35374,NIA_SL_SEN1917_REAL18_F.mp4,차밀리다 기다리다
35375,NIA_SL_SEN1891_REAL18_F.mp4,안경 잃어버리다 실종
35377,NIA_SL_SEN0556_REAL18_F.mp4,우회전 확인 맞다
35378,NIA_SL_SEN1139_REAL18_F.mp4,단말기터치 안되다
35379,NIA_SL_SEN0129_REAL18_F.mp4,시간 지연되다 5분
35380,NIA_SL_SEN0621_REAL18_F.mp4,지름길 내리다 가다
35382,NIA_SL_SEN0846_REAL18_F.mp4,나사렛 차내리다
35383,NIA_SL_SEN1350_REAL18_F.mp4,서울대학교 길 목적 길 가다 방법
35384,NIA_SL_SEN0868_REAL18_F.mp4,한국농아인협회 오케이
35385,NIA_SL_SEN0013_REAL18_F.mp4,시간 급하다
35387,NIA_SL_SEN0373_REAL18_F.mp4,도착 1시
35388,NIA_SL_SEN1617_REAL18_F.mp4,신호등 다음 도착 내리다
35389,NIA_SL_SEN1642_REAL18_F.mp4,군청 곳 다음 내리다
35390,NIA_SL_SEN0964_REAL18_F.mp4,천안아산역 가다
35392,NIA_SL_SEN1968_REAL18_F.mp4,반지 잃어버리다 실종
35393,NIA_SL_SEN0398_REAL18_F.mp4,도착 곳 알려주다
35394,NIA_SL_SEN0832_REAL18_F.mp4,시청
35395,NIA_SL_SEN0330_REAL18_F.mp4,돈 남다 충분
35397,NIA_SL_SEN0781_REAL18_F.mp4,여기 맞다
35398,NIA_SL_SEN0600_REAL18_F.mp4,손바닥찍다 가다
35399,NIA_SL_SEN1684_REAL18_F.mp4,119 곳 다음 차내리다
35400,NIA_SL_SEN0855_REAL18_F.mp4,차 엉덩이 트렁크열다
35402,NIA_SL_SEN1649_REAL18_F.mp4,군청 곳 다음 도착 차내리다
35403,NIA_SL_SEN1440_REAL18_F.mp4,이화여대 길 목적 길 무엇
35404,NIA_SL_SEN1502_REAL18_F.mp4,샛길 다음 내리다
35405,NIA_SL_SEN0875_REAL18_F.mp4,서울농아인협회 내리다
35407,NIA_SL_SEN0518_REAL18_F.mp4,학교 저기 가다
35408,NIA_SL_SEN0052_REAL18_F.mp4,어린이교통카드 되다
35409,NIA_SL_SEN1801_REAL18_F.mp4,우산 잃어버리다
35410,NIA_SL_SEN1128_REAL18_F.mp4,자판기 고장
35412,NIA_SL_SEN0346_REAL18_F.mp4,지하철 안 에어컨 냄새
35413,NIA_SL_SEN1319_REAL18_F.mp4,파리바게트 다음 저기 곳 내리다
35414,NIA_SL_SEN0222_REAL18_F.mp4,사거리 전 차내리다
35415,NIA_SL_SEN1257_REAL18_F.mp4,맥도날드 보다 곳 저기 다음 내리다
35417,NIA_SL_SEN0707_REAL18_F.mp4,샛길 저기
35418,NIA_SL_SEN1470_REAL18_F.mp4,터널 다음 여기
35419,NIA_SL_SEN0805_REAL18_F.mp4,기차 곳 차내리다 맞다
35420,NIA_SL_SEN1685_REAL18_F.mp4,119 곳 다음 차내리다
35422,NIA_SL_SEN0149_REAL18_F.mp4,물건 없다
35423,NIA_SL_SEN1153_REAL18_F.mp4,카드 고장 잘 안되다
35424,NIA_SL_SEN1864_REAL18_F.mp4,사진기 없다 잃어버리다
35425,NIA_SL_SEN0584_REAL18_F.mp4,응급실 내리다
35427,NIA_SL_SEN1433_REAL18_F.mp4,이화여대 가다 목적 곳 방법
35428,NIA_SL_SEN0180_REAL18_F.mp4,한달 누적사용 내역 보여주다
35429,NIA_SL_SEN0092_REAL18_F.mp4,하나 다음 내리다
35430,NIA_SL_SEN1205_REAL18_F.mp4,버스 곳 전 보다 도착 내리다
35432,NIA_SL_SEN0100_REAL18_F.mp4,4사람
35433,NIA_SL_SEN0643_REAL18_F.mp4,손바닥찍다 차내리다 가다
35434,NIA_SL_SEN1476_REAL18_F.mp4,지하철 곳 다음 도착 내리다
35435,NIA_SL_SEN1132_REAL18_F.mp4,자판기 사용 불가능
35437,NIA_SL_SEN0124_REAL18_F.mp4,9호 갈아타다 목적 곳곳
35438,NIA_SL_SEN1768_REAL18_F.mp4,편지 저기 곳 다음 도착 내리다
35439,NIA_SL_SEN1930_REAL18_F.mp4,돈
35440,NIA_SL_SEN0955_REAL18_F.mp4,청음회관 내리다
35442,NIA_SL_SEN0388_REAL18_F.mp4,엘리베이터 안내하다 도움받다
35443,NIA_SL_SEN0503_REAL18_F.mp4,차 유리 내리다
35444,NIA_SL_SEN0809_REAL18_F.mp4,기차 곳 차내리다 맞다
35445,NIA_SL_SEN1713_REAL18_F.mp4,육교 곳 다음 차내리다
35447,NIA_SL_SEN1466_REAL18_F.mp4,터널 다음 도착 내리다
35448,NIA_SL_SEN1279_REAL18_F.mp4,백화점 곳 다음 보다 차내리다
35449,NIA_SL_SEN0466_REAL18_F.mp4,물품보관 문안열리다 고장
35450,NIA_SL_SEN1191_REAL18_F.mp4,버스 전 곳 저기 차내리다
35452,NIA_SL_SEN0073_REAL18_F.mp4,9호
35453,NIA_SL_SEN1229_REAL18_F.mp4,택시 전 곳 저기
35454,NIA_SL_SEN0275_REAL18_F.mp4,지하철 단말기터치 안되다
35455,NIA_SL_SEN1277_REAL18_F.mp4,백화점 곳 다음 보다 내리다
35457,NIA_SL_SEN0694_REAL18_F.mp4,아파트 저기 곳
35458,NIA_SL_SEN0362_REAL18_F.mp4,여기 내리다 맞다
35459,NIA_SL_SEN0661_REAL18_F.mp4,지름길 내리다 가다
35460,NIA_SL_SEN1478_REAL18_F.mp4,지하철 곳 다음 도착 차내리다
35462,NIA_SL_SEN1593_REAL18_F.mp4,경찰 저기 곳 다음 내리다
35463,NIA_SL_SEN1987_REAL18_F.mp4,빨리 접근 가능
35464,NIA_SL_SEN1636_REAL18_F.mp4,지하철 곳 다음 도착 내리다
35465,NIA_SL_SEN1584_REAL18_F.mp4,은행 저기 곳 다음 내리다
35467,NIA_SL_SEN0390_REAL18_F.mp4,5호 갈아타다 안내하다 도움받다
35468,NIA_SL_SEN1916_REAL18_F.mp4,유턴 맞다
